Date/Time,100m_N Avg [m/s],100m_N Std [m/s],100m_S Avg [m/s],100m_S Std [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s]
06-11-2017 00:20,9.993,0.145,10.095,0.145,9.698,10.698,11.698,12.698,13.698,14.698,15.698,16.698,17.698,18.698,19.698,20.698
06-11-2017 00:30,10.04,0.145,10.144,0.177,9.992,10.992,11.992,12.992,13.992,14.992,15.992,16.992,17.992,18.992,19.992,20.992
06-11-2017 00:40,9.765,0.145,9.87,0.177,9.788,10.788,11.788,12.788,13.788,14.788,15.788,16.788,17.788,18.788,19.788,20.788
06-11-2017 00:50,9.915,0.251,10.029,0.251,10.033,11.033,12.033,13.033,14.033,15.033,16.033,17.033,18.033,19.033,20.033,21.033
06-11-2017 01:00,10.271,0.145,10.392,0.145,10.308,11.308,12.308,13.308,14.308,15.308,16.308,17.308,18.308,19.308,20.308,21.308
06-11-2017 01:10,9.976,0.177,10.071,0.177,10.08,11.08,12.08,13.08,14.08,15.08,16.08,17.08,18.08,19.08,20.08,21.08
06-11-2017 01:20,9.833,0.145,9.933,0.177,10.099,11.099,12.099,13.099,14.099,15.099,16.099,17.099,18.099,19.099,20.099,21.099
06-11-2017 01:30,9.713,0.145,9.83,0.145,9.715,10.715,11.715,12.715,13.715,14.715,15.715,16.715,17.715,18.715,19.715,20.715
06-11-2017 01:40,9.541,0.145,9.654,0.145,9.499,10.499,11.499,12.499,13.499,14.499,15.499,16.499,17.499,18.499,19.499,20.499
06-11-2017 01:50,9.242,0.177,9.352,0.145,9.296,10.296,11.296,12.296,13.296,14.296,15.296,16.296,17.296,18.296,19.296,20.296
06-11-2017 02:00,9.006,0.145,9.112,0.145,8.933,9.933,10.933,11.933,12.933,13.933,14.933,15.933,16.933,17.933,18.933,19.933
06-11-2017 02:10,9.055,0.177,9.178,0.177,8.794,9.794,10.794,11.794,12.794,13.794,14.794,15.794,16.794,17.794,18.794,19.794
06-11-2017 02:20,9.065,0.177,9.178,0.177,8.74,9.74,10.74,11.74,12.74,13.74,14.74,15.74,16.74,17.74,18.74,19.74
06-11-2017 02:30,9.148,0.145,9.269,0.102,8.752,9.752,10.752,11.752,12.752,13.752,14.752,15.752,16.752,17.752,18.752,19.752
06-11-2017 02:40,9.293,0.102,9.406,0.145,8.683,9.683,10.683,11.683,12.683,13.683,14.683,15.683,16.683,17.683,18.683,19.683
06-11-2017 02:50,9.318,0.102,9.438,0.102,8.71,9.71,10.71,11.71,12.71,13.71,14.71,15.71,16.71,17.71,18.71,19.71
06-11-2017 03:00,9.2,0.145,9.315,0.145,8.402,9.402,10.402,11.402,12.402,13.402,14.402,15.402,16.402,17.402,18.402,19.402
06-11-2017 03:10,9.362,0.145,9.475,0.145,8.416,9.416,10.416,11.416,12.416,13.416,14.416,15.416,16.416,17.416,18.416,19.416
06-11-2017 03:20,9.659,0.177,9.757,0.177,8.585,9.585,10.585,11.585,12.585,13.585,14.585,15.585,16.585,17.585,18.585,19.585
06-11-2017 03:30,9.053,0.435,9.149,0.422,8.188,9.188,10.188,11.188,12.188,13.188,14.188,15.188,16.188,17.188,18.188,19.188
06-11-2017 03:40,8.429,0.229,8.509,0.229,7.524,8.524,9.524,10.524,11.524,12.524,13.524,14.524,15.524,16.524,17.524,18.524
06-11-2017 03:50,7.999,0.29,8.077,0.289,7.081,8.081,9.081,10.081,11.081,12.081,13.081,14.081,15.081,16.081,17.081,18.081
06-11-2017 04:00,6.948,0.512,7.008,0.541,6.184,7.184,8.184,9.184,10.184,11.184,12.184,13.184,14.184,15.184,16.184,17.184
06-11-2017 04:10,6.04,0.177,6.089,0.145,5.43,6.43,7.43,8.43,9.43,10.43,11.43,12.43,13.43,14.43,15.43,16.43
06-11-2017 04:20,6.221,0.271,6.28,0.251,5.655,6.655,7.655,8.655,9.655,10.655,11.655,12.655,13.655,14.655,15.655,16.655
06-11-2017 04:30,6.241,0.251,6.317,0.251,5.354,6.354,7.354,8.354,9.354,10.354,11.354,12.354,13.354,14.354,15.354,16.354
06-11-2017 04:40,6.337,0.177,6.398,0.145,5.746,6.746,7.746,8.746,9.746,10.746,11.746,12.746,13.746,14.746,15.746,16.746
06-11-2017 04:50,6.661,0.29,6.729,0.307,5.959,6.959,7.959,8.959,9.959,10.959,11.959,12.959,13.959,14.959,15.959,16.959
06-11-2017 05:00,6.735,0.177,6.807,0.205,5.969,6.969,7.969,8.969,9.969,10.969,11.969,12.969,13.969,14.969,15.969,16.969
06-11-2017 05:10,6.803,0.145,6.881,0.145,6.461,7.461,8.461,9.461,10.461,11.461,12.461,13.461,14.461,15.461,16.461,17.461
06-11-2017 05:20,6.867,0.145,6.942,0.145,6.811,7.811,8.811,9.811,10.811,11.811,12.811,13.811,14.811,15.811,16.811,17.811
06-11-2017 05:30,7.255,0.145,7.352,0.177,6.733,7.733,8.733,9.733,10.733,11.733,12.733,13.733,14.733,15.733,16.733,17.733
06-11-2017 05:40,7.039,0.177,7.143,0.177,6.316,7.316,8.316,9.316,10.316,11.316,12.316,13.316,14.316,15.316,16.316,17.316
06-11-2017 05:50,6.656,0.251,6.746,0.229,5.829,6.829,7.829,8.829,9.829,10.829,11.829,12.829,13.829,14.829,15.829,16.829
06-11-2017 06:00,7.024,0.422,7.116,0.422,5.858,6.858,7.858,8.858,9.858,10.858,11.858,12.858,13.858,14.858,15.858,16.858
06-11-2017 06:10,7.982,0.29,8.07,0.289,6.897,7.897,8.897,9.897,10.897,11.897,12.897,13.897,14.897,15.897,16.897,17.897
06-11-2017 06:20,8.137,0.271,8.249,0.271,7.483,8.483,9.483,10.483,11.483,12.483,13.483,14.483,15.483,16.483,17.483,18.483
06-11-2017 06:30,8.787,0.458,8.896,0.434,7.813,8.813,9.813,10.813,11.813,12.813,13.813,14.813,15.813,16.813,17.813,18.813
06-11-2017 06:40,9.487,0.41,9.58,0.396,8.306,9.306,10.306,11.306,12.306,13.306,14.306,15.306,16.306,17.306,18.306,19.306
06-11-2017 06:50,9.829,0.324,9.943,0.324,8.764,9.764,10.764,11.764,12.764,13.764,14.764,15.764,16.764,17.764,18.764,19.764
06-11-2017 07:00,10.077,0.229,10.169,0.229,9.161,10.161,11.161,12.161,13.161,14.161,15.161,16.161,17.161,18.161,19.161,20.161
06-11-2017 07:10,10.275,0.177,10.397,0.177,9.45,10.45,11.45,12.45,13.45,14.45,15.45,16.45,17.45,18.45,19.45,20.45
06-11-2017 07:20,10.261,0.177,10.36,0.177,9.727,10.727,11.727,12.727,13.727,14.727,15.727,16.727,17.727,18.727,19.727,20.727
06-11-2017 07:30,9.888,0.102,9.977,0.177,9.433,10.433,11.433,12.433,13.433,14.433,15.433,16.433,17.433,18.433,19.433,20.433
06-11-2017 07:40,9.944,0.177,10.036,0.177,9.597,10.597,11.597,12.597,13.597,14.597,15.597,16.597,17.597,18.597,19.597,20.597
06-11-2017 07:50,10.246,0.145,10.37,0.177,9.84,10.84,11.84,12.84,13.84,14.84,15.84,16.84,17.84,18.84,19.84,20.84
06-11-2017 08:00,10.256,0.177,10.382,0.177,10.092,11.092,12.092,13.092,14.092,15.092,16.092,17.092,18.092,19.092,20.092,21.092
06-11-2017 08:10,10.158,0.177,10.259,0.205,9.955,10.955,11.955,12.955,13.955,14.955,15.955,16.955,17.955,18.955,19.955,20.955
06-11-2017 08:20,10.008,0.251,10.085,0.289,9.857,10.857,11.857,12.857,13.857,14.857,15.857,16.857,17.857,18.857,19.857,20.857
06-11-2017 08:30,9.755,0.34,9.867,0.354,9.239,10.239,11.239,12.239,13.239,14.239,15.239,16.239,17.239,18.239,19.239,20.239
06-11-2017 08:40,9.504,0.481,9.624,0.446,8.703,9.703,10.703,11.703,12.703,13.703,14.703,15.703,16.703,17.703,18.703,19.703
06-11-2017 08:50,8.724,0.832,8.832,0.844,8.034,9.034,10.034,11.034,12.034,13.034,14.034,15.034,16.034,17.034,18.034,19.034
06-11-2017 09:00,8.004,0.922,8.092,0.932,7.348,8.348,9.348,10.348,11.348,12.348,13.348,14.348,15.348,16.348,17.348,18.348
06-11-2017 09:10,7.837,1.08,7.906,1.083,7.358,8.358,9.358,10.358,11.358,12.358,13.358,14.358,15.358,16.358,17.358,18.358
06-11-2017 09:20,7.462,1.113,7.555,1.125,6.848,7.848,8.848,9.848,10.848,11.848,12.848,13.848,14.848,15.848,16.848,17.848
06-11-2017 09:30,7.101,0.922,7.136,0.932,6.527,7.527,8.527,9.527,10.527,11.527,12.527,13.527,14.527,15.527,16.527,17.527
06-11-2017 09:40,6.902,0.972,6.94,0.965,6.412,7.412,8.412,9.412,10.412,11.412,12.412,13.412,14.412,15.412,16.412,17.412
06-11-2017 09:50,6.975,1.089,7.062,1.102,6.547,7.547,8.547,9.547,10.547,11.547,12.547,13.547,14.547,15.547,16.547,17.547
06-11-2017 10:00,6.551,1.122,6.592,1.139,6.15,7.15,8.15,9.15,10.15,11.15,12.15,13.15,14.15,15.15,16.15,17.15
06-11-2017 10:10,6.563,1.118,6.491,1.097,6.373,7.373,8.373,9.373,10.373,11.373,12.373,13.373,14.373,15.373,16.373,17.373
06-11-2017 10:20,8.144,0.875,8.156,0.88,7.674,8.674,9.674,10.674,11.674,12.674,13.674,14.674,15.674,16.674,17.674,18.674
06-11-2017 10:30,8.066,1.004,8.092,0.992,7.88,8.88,9.88,10.88,11.88,12.88,13.88,14.88,15.88,16.88,17.88,18.88
06-11-2017 10:40,8.542,0.993,8.531,1.063,8.24,9.24,10.24,11.24,12.24,13.24,14.24,15.24,16.24,17.24,18.24,19.24
06-11-2017 10:50,7.687,0.787,7.697,0.812,7.424,8.424,9.424,10.424,11.424,12.424,13.424,14.424,15.424,16.424,17.424,18.424
06-11-2017 11:00,7.471,0.945,7.469,0.915,7.326,8.326,9.326,10.326,11.326,12.326,13.326,14.326,15.326,16.326,17.326,18.326
06-11-2017 11:10,8.397,0.983,8.374,0.997,8.193,9.193,10.193,11.193,12.193,13.193,14.193,15.193,16.193,17.193,18.193,19.193
06-11-2017 11:20,7.771,0.922,7.751,0.898,7.532,8.532,9.532,10.532,11.532,12.532,13.532,14.532,15.532,16.532,17.532,18.532
06-11-2017 11:30,8.316,1.05,8.271,1.063,8.024,9.024,10.024,11.024,12.024,13.024,14.024,15.024,16.024,17.024,18.024,19.024
06-11-2017 11:40,7.616,0.82,7.621,0.812,7.613,8.613,9.613,10.613,11.613,12.613,13.613,14.613,15.613,16.613,17.613,18.613
06-11-2017 11:50,8.559,0.875,8.553,0.874,8.355,9.355,10.355,11.355,12.355,13.355,14.355,15.355,16.355,17.355,18.355,19.355
06-11-2017 12:00,8.257,0.68,8.259,0.663,8.21,9.21,10.21,11.21,12.21,13.21,14.21,15.21,16.21,17.21,18.21,19.21
06-11-2017 12:10,7.96,0.702,7.979,0.655,7.767,8.767,9.767,10.767,11.767,12.767,13.767,14.767,15.767,16.767,17.767,18.767
06-11-2017 12:20,8.203,0.47,8.183,0.446,8.157,9.157,10.157,11.157,12.157,13.157,14.157,15.157,16.157,17.157,18.157,19.157
06-11-2017 12:30,7.881,0.532,7.871,0.522,7.647,8.647,9.647,10.647,11.647,12.647,13.647,14.647,15.647,16.647,17.647,18.647
06-11-2017 12:40,8.043,0.447,8.043,0.409,7.902,8.902,9.902,10.902,11.902,12.902,13.902,14.902,15.902,16.902,17.902,18.902
06-11-2017 12:50,7.498,0.522,7.499,0.501,7.372,8.372,9.372,10.372,11.372,12.372,13.372,14.372,15.372,16.372,17.372,18.372
06-11-2017 13:00,7.164,0.746,7.128,0.779,7.088,8.088,9.088,10.088,11.088,12.088,13.088,14.088,15.088,16.088,17.088,18.088
06-11-2017 13:10,7.533,0.422,7.499,0.409,7.456,8.456,9.456,10.456,11.456,12.456,13.456,14.456,15.456,16.456,17.456,18.456
06-11-2017 13:20,7.145,0.435,7.106,0.434,7.032,8.032,9.032,10.032,11.032,12.032,13.032,14.032,15.032,16.032,17.032,18.032
06-11-2017 13:30,6.624,0.561,6.601,0.522,6.363,7.363,8.363,9.363,10.363,11.363,12.363,13.363,14.363,15.363,16.363,17.363
06-11-2017 13:40,6.72,0.447,6.687,0.434,6.508,7.508,8.508,9.508,10.508,11.508,12.508,13.508,14.508,15.508,16.508,17.508
06-11-2017 13:50,6.388,0.648,6.361,0.597,6.211,7.211,8.211,9.211,10.211,11.211,12.211,13.211,14.211,15.211,16.211,17.211
06-11-2017 14:00,5.991,0.695,5.971,0.686,5.692,6.692,7.692,8.692,9.692,10.692,11.692,12.692,13.692,14.692,15.692,16.692
06-11-2017 14:10,6.256,0.458,6.253,0.446,6.015,7.015,8.015,9.015,10.015,11.015,12.015,13.015,14.015,15.015,16.015,17.015
06-11-2017 14:20,6.231,0.47,6.18,0.458,6.013,7.013,8.013,9.013,10.013,11.013,12.013,13.013,14.013,15.013,16.013,17.013
06-11-2017 14:30,6.327,0.458,6.295,0.469,6.018,7.018,8.018,9.018,10.018,11.018,12.018,13.018,14.018,15.018,16.018,17.018
06-11-2017 14:40,5.406,0.664,5.393,0.671,5.209,6.209,7.209,8.209,9.209,10.209,11.209,12.209,13.209,14.209,15.209,16.209
06-11-2017 14:50,5.937,0.491,5.907,0.469,5.559,6.559,7.559,8.559,9.559,10.559,11.559,12.559,13.559,14.559,15.559,16.559
06-11-2017 15:00,6.295,0.481,6.248,0.501,5.807,6.807,7.807,8.807,9.807,10.807,11.807,12.807,13.807,14.807,15.807,16.807
06-11-2017 15:10,6.425,0.41,6.364,0.422,6.054,7.054,8.054,9.054,10.054,11.054,12.054,13.054,14.054,15.054,16.054,17.054
06-11-2017 15:20,5.927,0.552,5.883,0.532,5.474,6.474,7.474,8.474,9.474,10.474,11.474,12.474,13.474,14.474,15.474,16.474
06-11-2017 15:30,5.465,0.732,5.407,0.663,5.123,6.123,7.123,8.123,9.123,10.123,11.123,12.123,13.123,14.123,15.123,16.123
06-11-2017 15:40,6.035,0.589,5.981,0.579,5.623,6.623,7.623,8.623,9.623,10.623,11.623,12.623,13.623,14.623,15.623,16.623
06-11-2017 15:50,5.338,0.826,5.231,0.825,4.964,5.964,6.964,7.964,8.964,9.964,10.964,11.964,12.964,13.964,14.964,15.964
06-11-2017 16:00,5.841,0.383,5.795,0.339,5.518,6.518,7.518,8.518,9.518,10.518,11.518,12.518,13.518,14.518,15.518,16.518
06-11-2017 16:10,5.821,0.324,5.765,0.271,5.525,6.525,7.525,8.525,9.525,10.525,11.525,12.525,13.525,14.525,15.525,16.525
06-11-2017 16:20,5.861,0.251,5.785,0.251,5.569,6.569,7.569,8.569,9.569,10.569,11.569,12.569,13.569,14.569,15.569,16.569
06-11-2017 16:30,5.676,0.145,5.601,0.177,5.432,6.432,7.432,8.432,9.432,10.432,11.432,12.432,13.432,14.432,15.432,16.432
06-11-2017 16:40,5.45,0.251,5.39,0.229,5.099,6.099,7.099,8.099,9.099,10.099,11.099,12.099,13.099,14.099,15.099,16.099
06-11-2017 16:50,5.033,0.324,4.971,0.307,4.54,5.54,6.54,7.54,8.54,9.54,10.54,11.54,12.54,13.54,14.54,15.54
06-11-2017 17:00,5.085,0.177,5.027,0.177,4.792,5.792,6.792,7.792,8.792,9.792,10.792,11.792,12.792,13.792,14.792,15.792
06-11-2017 17:10,5.126,0.145,5.081,0.102,4.91,5.91,6.91,7.91,8.91,9.91,10.91,11.91,12.91,13.91,14.91,15.91
06-11-2017 17:20,5.193,0.145,5.15,0.102,4.959,5.959,6.959,7.959,8.959,9.959,10.959,11.959,12.959,13.959,14.959,15.959
06-11-2017 17:30,5.148,0.102,5.118,0,4.856,5.856,6.856,7.856,8.856,9.856,10.856,11.856,12.856,13.856,14.856,15.856
06-11-2017 17:40,5.163,0.102,5.116,0.102,4.837,5.837,6.837,7.837,8.837,9.837,10.837,11.837,12.837,13.837,14.837,15.837
06-11-2017 17:50,4.883,0.102,4.831,0.102,4.832,5.832,6.832,7.832,8.832,9.832,10.832,11.832,12.832,13.832,14.832,15.832
06-11-2017 18:00,4.932,0.102,4.9,0.102,4.653,5.653,6.653,7.653,8.653,9.653,10.653,11.653,12.653,13.653,14.653,15.653
06-11-2017 18:10,4.675,0.102,4.63,0.102,4.516,5.516,6.516,7.516,8.516,9.516,10.516,11.516,12.516,13.516,14.516,15.516
06-11-2017 18:20,4.547,0.102,4.525,0,4.445,5.445,6.445,7.445,8.445,9.445,10.445,11.445,12.445,13.445,14.445,15.445
06-11-2017 18:30,4.785,0,4.76,0.102,4.592,5.592,6.592,7.592,8.592,9.592,10.592,11.592,12.592,13.592,14.592,15.592
06-11-2017 18:40,4.606,0.102,4.574,0.102,4.452,5.452,6.452,7.452,8.452,9.452,10.452,11.452,12.452,13.452,14.452,15.452
06-11-2017 18:50,4.429,0,4.39,0,4.263,5.263,6.263,7.263,8.263,9.263,10.263,11.263,12.263,13.263,14.263,15.263
06-11-2017 19:00,4.434,0.145,4.385,0.145,4.32,5.32,6.32,7.32,8.32,9.32,10.32,11.32,12.32,13.32,14.32,15.32
06-11-2017 19:10,4.152,0,4.108,0,4.013,5.013,6.013,7.013,8.013,9.013,10.013,11.013,12.013,13.013,14.013,15.013
06-11-2017 19:20,4.137,0.102,4.083,0,3.996,4.996,5.996,6.996,7.996,8.996,9.996,10.996,11.996,12.996,13.996,14.996
06-11-2017 19:30,4.098,0.102,4.039,0.102,3.959,4.959,5.959,6.959,7.959,8.959,9.959,10.959,11.959,12.959,13.959,14.959
06-11-2017 19:40,3.918,0.102,3.86,0.102,3.781,4.781,5.781,6.781,7.781,8.781,9.781,10.781,11.781,12.781,13.781,14.781
06-11-2017 19:50,3.68,0.145,3.627,0.145,3.658,4.658,5.658,6.658,7.658,8.658,9.658,10.658,11.658,12.658,13.658,14.658
06-11-2017 20:00,3.412,0,3.365,0.102,3.273,4.273,5.273,6.273,7.273,8.273,9.273,10.273,11.273,12.273,13.273,14.273
06-11-2017 20:10,3.324,0.177,3.282,0.177,3.273,4.273,5.273,6.273,7.273,8.273,9.273,10.273,11.273,12.273,13.273,14.273
06-11-2017 20:20,3.341,0.102,3.311,0.102,3.058,4.058,5.058,6.058,7.058,8.058,9.058,10.058,11.058,12.058,13.058,14.058
06-11-2017 20:30,3.253,0.102,3.238,0.102,3.168,4.168,5.168,6.168,7.168,8.168,9.168,10.168,11.168,12.168,13.168,14.168
06-11-2017 20:40,2.956,0.102,2.948,0.102,2.752,3.752,4.752,5.752,6.752,7.752,8.752,9.752,10.752,11.752,12.752,13.752
06-11-2017 20:50,2.934,0.102,2.929,0,2.678,3.678,4.678,5.678,6.678,7.678,8.678,9.678,10.678,11.678,12.678,13.678
06-11-2017 21:00,2.781,0.102,2.782,0.102,2.622,3.622,4.622,5.622,6.622,7.622,8.622,9.622,10.622,11.622,12.622,13.622
06-11-2017 21:10,3.027,0.205,3.039,0.205,2.933,3.933,4.933,5.933,6.933,7.933,8.933,9.933,10.933,11.933,12.933,13.933
06-11-2017 21:20,3.307,0.177,3.326,0.205,3.205,4.205,5.205,6.205,7.205,8.205,9.205,10.205,11.205,12.205,13.205,14.205
06-11-2017 21:30,3.233,0.102,3.252,0.102,2.872,3.872,4.872,5.872,6.872,7.872,8.872,9.872,10.872,11.872,12.872,13.872
06-11-2017 21:40,2.993,0.102,3.002,0.102,2.71,3.71,4.71,5.71,6.71,7.71,8.71,9.71,10.71,11.71,12.71,13.71
06-11-2017 21:50,2.98,0.145,2.995,0.145,2.636,3.636,4.636,5.636,6.636,7.636,8.636,9.636,10.636,11.636,12.636,13.636
06-11-2017 22:00,2.904,0.177,2.919,0.177,2.673,3.673,4.673,5.673,6.673,7.673,8.673,9.673,10.673,11.673,12.673,13.673
06-11-2017 22:10,2.813,0.251,2.848,0.251,2.788,3.788,4.788,5.788,6.788,7.788,8.788,9.788,10.788,11.788,12.788,13.788
06-11-2017 22:20,3.042,0.229,3.081,0.229,2.923,3.923,4.923,5.923,6.923,7.923,8.923,9.923,10.923,11.923,12.923,13.923
06-11-2017 22:30,3.439,0.369,3.483,0.369,3.041,4.041,5.041,6.041,7.041,8.041,9.041,10.041,11.041,12.041,13.041,14.041
06-11-2017 22:40,3.447,0.177,3.475,0.177,3.028,4.028,5.028,6.028,7.028,8.028,9.028,10.028,11.028,12.028,13.028,14.028
06-11-2017 22:50,3.285,0.41,3.304,0.409,3.026,4.026,5.026,6.026,7.026,8.026,9.026,10.026,11.026,12.026,13.026,14.026
06-11-2017 23:00,2.627,0.145,2.659,0.177,2.435,3.435,4.435,5.435,6.435,7.435,8.435,9.435,10.435,11.435,12.435,13.435
06-11-2017 23:10,3.297,0.177,3.331,0.205,2.641,3.641,4.641,5.641,6.641,7.641,8.641,9.641,10.641,11.641,12.641,13.641
06-11-2017 23:20,3.555,0.271,3.598,0.271,2.778,3.778,4.778,5.778,6.778,7.778,8.778,9.778,10.778,11.778,12.778,13.778
06-11-2017 23:30,3.449,0.324,3.488,0.324,2.928,3.928,4.928,5.928,6.928,7.928,8.928,9.928,10.928,11.928,12.928,13.928
06-11-2017 23:40,3.567,0.145,3.62,0.145,3.144,4.144,5.144,6.144,7.144,8.144,9.144,10.144,11.144,12.144,13.144,14.144
06-11-2017 23:50,3.928,0.251,3.988,0.251,3.499,4.499,5.499,6.499,7.499,8.499,9.499,10.499,11.499,12.499,13.499,14.499
07-11-2017 00:00,4.093,0.177,4.164,0.177,3.536,4.536,5.536,6.536,7.536,8.536,9.536,10.536,11.536,12.536,13.536,14.536
07-11-2017 00:10,3.651,0.177,3.711,0.145,3.33,4.33,5.33,6.33,7.33,8.33,9.33,10.33,11.33,12.33,13.33,14.33
07-11-2017 00:20,4.019,0.229,4.093,0.271,3.653,4.653,5.653,6.653,7.653,8.653,9.653,10.653,11.653,12.653,13.653,14.653
07-11-2017 00:30,4.039,0.145,4.105,0.177,3.631,4.631,5.631,6.631,7.631,8.631,9.631,10.631,11.631,12.631,13.631,14.631
07-11-2017 00:40,4.267,0.145,4.351,0.145,3.56,4.56,5.56,6.56,7.56,8.56,9.56,10.56,11.56,12.56,13.56,14.56
07-11-2017 00:50,4.53,0.177,4.618,0.177,3.653,4.653,5.653,6.653,7.653,8.653,9.653,10.653,11.653,12.653,13.653,14.653
07-11-2017 01:00,4.22,0.271,4.294,0.289,3.68,4.68,5.68,6.68,7.68,8.68,9.68,10.68,11.68,12.68,13.68,14.68
07-11-2017 01:10,4.228,0.251,4.311,0.271,3.624,4.624,5.624,6.624,7.624,8.624,9.624,10.624,11.624,12.624,13.624,14.624
07-11-2017 01:20,4.355,0.307,4.446,0.307,3.69,4.69,5.69,6.69,7.69,8.69,9.69,10.69,11.69,12.69,13.69,14.69
07-11-2017 01:30,3.7,0.145,3.757,0.145,3.487,4.487,5.487,6.487,7.487,8.487,9.487,10.487,11.487,12.487,13.487,14.487
07-11-2017 01:40,3.913,0.271,3.978,0.289,3.81,4.81,5.81,6.81,7.81,8.81,9.81,10.81,11.81,12.81,13.81,14.81
07-11-2017 01:50,4.21,0.324,4.28,0.324,4.094,5.094,6.094,7.094,8.094,9.094,10.094,11.094,12.094,13.094,14.094,15.094
07-11-2017 02:00,4.301,0.271,4.378,0.251,3.999,4.999,5.999,6.999,7.999,8.999,9.999,10.999,11.999,12.999,13.999,14.999
07-11-2017 02:10,3.518,0.522,3.586,0.522,4.001,5.001,6.001,7.001,8.001,9.001,10.001,11.001,12.001,13.001,14.001,15.001
07-11-2017 02:20,2.872,0.205,2.904,0.251,2.918,3.918,4.918,5.918,6.918,7.918,8.918,9.918,10.918,11.918,12.918,13.918
07-11-2017 02:30,2.776,0.205,2.821,0.177,2.587,3.587,4.587,5.587,6.587,7.587,8.587,9.587,10.587,11.587,12.587,13.587
07-11-2017 02:40,2.914,0.34,2.951,0.339,2.396,3.396,4.396,5.396,6.396,7.396,8.396,9.396,10.396,11.396,12.396,13.396
07-11-2017 02:50,3.356,0.251,3.399,0.251,2.644,3.644,4.644,5.644,6.644,7.644,8.644,9.644,10.644,11.644,12.644,13.644
07-11-2017 03:00,4.098,0.422,4.14,0.434,3.501,4.501,5.501,6.501,7.501,8.501,9.501,10.501,11.501,12.501,13.501,14.501
07-11-2017 03:10,4.63,0.145,4.684,0.145,4.138,5.138,6.138,7.138,8.138,9.138,10.138,11.138,12.138,13.138,14.138,15.138
07-11-2017 03:20,4.977,0.177,5.057,0.177,4.18,5.18,6.18,7.18,8.18,9.18,10.18,11.18,12.18,13.18,14.18,15.18
07-11-2017 03:30,5.168,0.229,5.26,0.229,4.3,5.3,6.3,7.3,8.3,9.3,10.3,11.3,12.3,13.3,14.3,15.3
07-11-2017 03:40,5.107,0.251,5.194,0.251,4.119,5.119,6.119,7.119,8.119,9.119,10.119,11.119,12.119,13.119,14.119,15.119
07-11-2017 03:50,4.738,0.205,4.824,0.205,3.947,4.947,5.947,6.947,7.947,8.947,9.947,10.947,11.947,12.947,13.947,14.947
07-11-2017 04:00,4.333,0.355,4.432,0.383,4.141,5.141,6.141,7.141,8.141,9.141,10.141,11.141,12.141,13.141,14.141,15.141
07-11-2017 04:10,4.557,0.271,4.642,0.289,4.562,5.562,6.562,7.562,8.562,9.562,10.562,11.562,12.562,13.562,14.562,15.562
07-11-2017 04:20,4.913,0.205,5.022,0.205,4.557,5.557,6.557,7.557,8.557,9.557,10.557,11.557,12.557,13.557,14.557,15.557
07-11-2017 04:30,4.923,0.205,5.03,0.205,4.538,5.538,6.538,7.538,8.538,9.538,10.538,11.538,12.538,13.538,14.538,15.538
07-11-2017 04:40,5.129,0.41,5.223,0.409,4.631,5.631,6.631,7.631,8.631,9.631,10.631,11.631,12.631,13.631,14.631,15.631
07-11-2017 04:50,5.767,0.34,5.881,0.354,5.775,6.775,7.775,8.775,9.775,10.775,11.775,12.775,13.775,14.775,15.775,16.775
07-11-2017 05:00,6.084,0.271,6.202,0.289,5.826,6.826,7.826,8.826,9.826,10.826,11.826,12.826,13.826,14.826,15.826,16.826
07-11-2017 05:10,5.998,0.251,6.109,0.229,6.319,7.319,8.319,9.319,10.319,11.319,12.319,13.319,14.319,15.319,16.319,17.319
07-11-2017 05:20,6.175,0.229,6.285,0.229,6.187,7.187,8.187,9.187,10.187,11.187,12.187,13.187,14.187,15.187,16.187,17.187
07-11-2017 05:30,5.873,0.355,5.998,0.339,5.55,6.55,7.55,8.55,9.55,10.55,11.55,12.55,13.55,14.55,15.55,16.55
07-11-2017 05:40,6.163,0.369,6.292,0.383,5.831,6.831,7.831,8.831,9.831,10.831,11.831,12.831,13.831,14.831,15.831,16.831
07-11-2017 05:50,5.888,0.34,6.001,0.354,5.569,6.569,7.569,8.569,9.569,10.569,11.569,12.569,13.569,14.569,15.569,16.569
07-11-2017 06:00,5.991,0.355,6.126,0.369,5.493,6.493,7.493,8.493,9.493,10.493,11.493,12.493,13.493,14.493,15.493,16.493
07-11-2017 06:10,6.317,0.29,6.437,0.271,5.863,6.863,7.863,8.863,9.863,10.863,11.863,12.863,13.863,14.863,15.863,16.863
07-11-2017 06:20,6.199,0.34,6.334,0.324,5.601,6.601,7.601,8.601,9.601,10.601,11.601,12.601,13.601,14.601,15.601,16.601
07-11-2017 06:30,6.752,0.324,6.869,0.339,6.299,7.299,8.299,9.299,10.299,11.299,12.299,13.299,14.299,15.299,16.299,17.299
07-11-2017 06:40,6.526,0.29,6.621,0.307,6.711,7.711,8.711,9.711,10.711,11.711,12.711,13.711,14.711,15.711,16.711,17.711
07-11-2017 06:50,6.29,0.324,6.405,0.324,6.495,7.495,8.495,9.495,10.495,11.495,12.495,13.495,14.495,15.495,16.495,17.495
